platform;programId;trackingLink;params;redirector
AT;11653;http://partners.webmasterplan.com/click.aspx?site=11653&ref=[ref]&type=text&tnb=34&diurl=[deeplink];cm_mmc=affnet-_-$ref$-$subid$-_-general_b2b-_-textlink&pr=*;https://tracking.metalyzer.com/odp/viking/at/click.php?kid=1352&dlid=1&conid=13920&fwid=334720&ref=$ref$-$subid$&url=
AT;11775;http://partners.webmasterplan.com/click.aspx?site=11775&ref=[ref]&type=text&tnb=180&diurl=[deeplink];partnerid=affilinet_at;https://ad2.media01.eu/set.aspx?trackid=614FB9D982E3CD394F62A3138FE5BBD5&dt_subid1=&dt_subid2=&dt_keywords=&dt_freetext=&dt_url=
AT;12778;http://partners.webmasterplan.com/click.aspx?site=12778&ref=[ref]&type=text&tnb=27&diurl=[deeplink];marketingActionGrade=751&campaign=affiliate_AT/affilinet;
AT;13399;http://partners.webmasterplan.com/click.aspx?site=13399&ref=[ref]&type=text&tnb=35&diurl=[deeplink];lkz=248837;
AT;14194;http://partners.webmasterplan.com/click.aspx?site=14194&ref=[ref]&type=text&tnb=26&diurl=[deeplink];;
AT;14669;http://partners.webmasterplan.com/click.aspx?site=14669&ref=[ref]&type=text&tnb=14&diurl=[deeplink];;
AT;14846;http://partners.webmasterplan.com/click.aspx?site=14846&ref=[ref]&type=text&tnb=38&diurl=[deeplink];setcountry=AT&wt_mc=afm&utm_source=afm&utm_medium=afm&utm_campaign=default;
DE;15683;http://partners.webmasterplan.com/click.aspx?site=15683&ref=[ref]&type=text&tnb=17&diurl=[deeplink];;
DE;9366;http://partners.webmasterplan.com/click.aspx?site=9366&ref=[ref]&type=text&tnb=34&diurl=[deeplink];utm_source=affilinet&utm_medium=Affiliate&utm_campaign=Paid_Affiliate_Broad_Performance_affilinet_affilinet_Special-Offers_Always-On&utm_content=Performance_affilinet_Always-On_x_Text-Link_x&RefID=A_101;
DE;12815;http://partners.webmasterplan.com/click.aspx?site=12815&ref=[ref]&type=text&tnb=38&diurl=[deeplink];et_cid=7&et_lid=21;
DE;13685;http://partners.webmasterplan.com/click.aspx?site=13685&ref=[ref]&type=text&tnb=27&diurl=[deeplink];;
DE;13874;http://partners.webmasterplan.com/click.aspx?site=13874&ref=[ref]&type=text&tnb=44&diurl=[deeplink];et_cid=55&et_lid=19885&ag_cid=55&ag_lid=19885;
DE;13229;http://partners.webmasterplan.com/click.aspx?site=13229&ref=[ref]&type=text&tnb=16&diurl=[deeplink];;
AT;13062;http://partners.webmasterplan.com/click.aspx?site=13062&ref=[ref]&type=text&tnb=33&diurl=[deeplink];;http://track.tnm.de/wa/dl?tnmid=35&dlurl=
AT;15483;http://partners.webmasterplan.com/click.aspx?site=15483&ref=[ref]&type=text&tnb=8&diurl=[deeplink];;
AT;16318;http://partners.webmasterplan.com/click.aspx?site=16318&ref=[ref]&type=text&tnb=13&diurl=[deeplink];;
DE;16802;http://partners.webmasterplan.com/click.aspx?site=16802&ref=[ref]&type=text&tnb=2&diurl=[deeplink];;http://track.tnm.de/wa/dl?tnmid=50&dlurl=
DE;16833;http://partners.webmasterplan.com/click.aspx?site=16833&ref=[ref]&type=text&tnb=1&diurl=[deeplink];;
DE;5895;http://partners.webmasterplan.com/click.aspx?site=5895&ref=[ref]&type=text&tnb=111&diurl=[deeplink];;
DE;3720;http://partners.webmasterplan.com/click.aspx?site=3720&ref=[ref]&type=text&tnb=166&diurl=[deeplink];;
DE;8356;http://partners.webmasterplan.com/click.aspx?site=8356&ref=[ref]&type=text&tnb=38&diurl=[deeplink];;
DE;16843;http://partners.webmasterplan.com/click.aspx?site=16843&ref=[ref]&type=text&tnb=1&diurl=[deeplink];utm_source=$ref$&utm_medium=affiliate&utm_campaign=Affilinet&utm_content=textlink;
DE;6514;http://partners.webmasterplan.com/click.aspx?site=6514&ref=[ref]&type=text&tnb=168&diurl=[deeplink];;
DE;15770;http://partners.webmasterplan.com/click.aspx?site=15770&ref=[ref]&type=text&tnb=19&diurl=[deeplink];utm_source=affilinet&utm_campaign=affiliates&utm_medium=affiliates&utm_content=textlink;
DE;3739;http://partners.webmasterplan.com/click.aspx?site=3739&ref=[ref]&type=text&tnb=125&diurl=[deeplink];jdafnw=1&utm_source=affilinet_de&utm_medium=textlink&utm_campaign=ongoing;
DE;7163;http://partners.webmasterplan.com/click.aspx?site=7163&ref=[ref]&type=text&tnb=42&diurl=[deeplink];;
DE;8415;http://partners.webmasterplan.com/click.aspx?site=8415&ref=[ref]&type=text&tnb=23&diurl=[deeplink];campaign=affiliate/de-de/affilinet/Allgemein;
DE;11782;http://partners.webmasterplan.com/click.aspx?site=11782&ref=[ref]&type=text&tnb=24&diurl=[deeplink];;
DE;16442;http://partners.webmasterplan.com/click.aspx?site=16442&ref=[ref]&type=text&tnb=28&diurl=[deeplink];utm_medium=affiliate&utm_source=affilinet;
AT;11735;http://partners.webmasterplan.com/click.aspx?site=11735&ref=[ref]&type=text&tnb=61&diurl=[deeplink];jdafnw=1&utm_source=affilinet_at&utm_medium=textlink&utm_campaign=ongoing;
AT;16432;http://partners.webmasterplan.com/click.aspx?site=16432&ref=[ref]&type=text&tnb=10&diurl=[deeplink];;
DE;9127;http://partners.webmasterplan.com/click.aspx?site=9127&ref=[ref]&type=text&tnb=189&diurl=[deeplink];utm_medium=cpl&utm_source=affilinet&utm_campaign=generator&utm_content=text&campaign=de/de/Affiliate/Affilinet/Text;
DE;12069;http://partners.webmasterplan.com/click.aspx?site=12069&ref=[ref]&type=text&tnb=15&diurl=[deeplink];kmpid=DHSQ35340001&utm_source=affilinet&utm_medium=pdm&utm_campaign=linkgenerator;
DE;16542;http://partners.webmasterplan.com/click.aspx?site=16542&ref=[ref]&type=text&tnb=2&diurl=[deeplink];;http://tracking.metalyzer.com/northsails/de/click.php?kid=2419&dlid=1&conid=37866&fwid=1264286&url=
DE;3016;http://partners.webmasterplan.com/click.aspx?site=3016&ref=[ref]&type=text&tnb=30&diurl=[deeplink];;
DE;6277;http://partners.webmasterplan.com/click.aspx?site=6277&ref=[ref]&type=text&tnb=38&diurl=[deeplink];;
DE;8402;http://partners.webmasterplan.com/click.aspx?site=8402&ref=[ref]&type=text&tnb=108&diurl=[deeplink];;
DE;8652;http://partners.webmasterplan.com/click.aspx?site=8652&ref=[ref]&type=text&tnb=27&diurl=[deeplink];;
DE;11943;http://partners.webmasterplan.com/click.aspx?site=11943&ref=[ref]&type=text&tnb=17&diurl=[deeplink];;
DE;11957;http://partners.webmasterplan.com/click.aspx?site=11957&ref=[ref]&type=text&tnb=24&diurl=[deeplink];;
DE;13665;http://partners.webmasterplan.com/click.aspx?site=13665&ref=[ref]&type=text&tnb=44&diurl=[deeplink];;
DE;14491;http://partners.webmasterplan.com/click.aspx?site=14491&ref=[ref]&type=text&tnb=11&diurl=[deeplink];;
AT;14492;http://partners.webmasterplan.com/click.aspx?site=14492&ref=[ref]&type=text&tnb=7&diurl=[deeplink];;
DE;14728;http://partners.webmasterplan.com/click.aspx?site=14728&ref=[ref]&type=text&tnb=18&diurl=[deeplink];;
DE;14839;http://partners.webmasterplan.com/click.aspx?site=14839&ref=[ref]&type=text&tnb=32&diurl=[deeplink];;
DE;14840;http://partners.webmasterplan.com/click.aspx?site=14840&ref=[ref]&type=text&tnb=18&diurl=[deeplink];;
DE;14980;http://partners.webmasterplan.com/click.aspx?site=14980&ref=[ref]&type=text&tnb=34&diurl=[deeplink];;
DE;15012;http://partners.webmasterplan.com/click.aspx?site=15012&ref=[ref]&type=text&tnb=9&diurl=[deeplink];;
DE;14702;http://partners.webmasterplan.com/click.aspx?site=14702&ref=[ref]&type=text&tnb=54&diurl=[deeplink];utm_medium=affiliate&utm_source=affilinet&utm_campaign=Deeplink-Generator&utm_content=Deeplink-Generator;https://appelrath.media01.eu/set.aspx?trackid=655409A9A8E3D52BA73291D0E21B7D37&dt_subid1=werbemittelkategorien&dt_url=
DE;2557;http://partners.webmasterplan.com/click.aspx?site=2557&ref=[ref]&type=text&tnb=127&diurl=[deeplink];utm_source=affilinet&utm_medium=affiliate;
DE;10765;http://partners.webmasterplan.com/click.aspx?site=10765&ref=[ref]&type=text&tnb=19&diurl=[deeplink];utm_source=AT_affilinet&utm_medium=affiliate;
DE;10892;http://partners.webmasterplan.com/click.aspx?site=10892&ref=[ref]&type=text&tnb=23&diurl=[deeplink];utm_source=CH_affilinet&utm_medium=affiliate;
DE;15062;http://partners.webmasterplan.com/click.aspx?site=15062&ref=[ref]&type=text&tnb=52&diurl=[deeplink];cm_mmc=30000-_-DE_Affilinet_Public-_-deeplinkgenerator;http://r.refinedads.com/r.rfa?v=a1&aid=7632&oid=1354&url=
DE;5897;http://partners.webmasterplan.com/click.aspx?site=5897&ref=[ref]&type=text&tnb=139&diurl=[deeplink];;
DE;9181;http://partners.webmasterplan.com/click.aspx?site=9181&ref=[ref]&type=text&tnb=22&diurl=[deeplink];utm_source=Affiliate-Marketing&utm_medium=affilinet&utm_campaign=standard-deeplink;
DE;12801;http://partners.webmasterplan.com/click.aspx?site=12801&ref=[ref]&type=text&tnb=13&diurl=[deeplink];utm_source=Affiliate-Marketing&utm_medium=affilinet&utm_campaign=standard-deeplink;
DE;16391;http://partners.webmasterplan.com/click.aspx?site=16391&ref=[ref]&type=text&tnb=2&diurl=[deeplink];;
